user_id,stars,text,date
1ixBOituybLrN_6rsRQCZA,3,"Came here for dinner with my bestie and her husband. Server was nice. They have my favorite krab and avocado salad. It's such a simple dish but I love it. My bestie ordered for us. She can be a food bully sometimes but she usually orders yummy things so I let her. I ordered the Salmon Roe but if you don't like fish eggs, this is not for you. We ordered a small hot sake that tasted kinda funny but we drank it anyway. The food was good, no complaints. I would return.",7/4/2018 20:51
HAF9JECDCzVJ8vdRYdj0ZA,1,"I have a 2011 Toyota Sienna Limited. During the winter the driver's side door stopped operating. I could see that the cable that was inside the door broke. I took the van to the Conicelli Toyota in Springfield, PA. I was presented with a $1500 estimate to replace the door motor and apparatus and I was charged $128 for the service of looking for the problem.  I decided to try and get another estimate as that seemed quite high. As a result of looking into the situation with other people I purchased the cable part directly from a parts company. A friend believed he could replace the part. Although I received the part in December it wasn't until recently that he was able to do the job due to the weather. As a result it was just the cable apparatus that was needed not the motor. The cable apparatus cost $36.63. I feel that Conicelli Toyota was either trying to rip me off big time or they didn't want to be bothered with a small job of replacing the cable apparatus. Either way it says nothing good about this Toyota service location. As a result I will never go back there. They were not the happiest service people and I'm hoping to find a service department in my area that I can rely on.",4/6/2021 19:28
I747RIfuvimyWPGbMuj9Sg,4,"I was exploring Philly with friends and we were hitting up a bunch of eateries. Trish suggested we go here because ice cream is awesome and this was a Philly staple that we should really visit. The decor is really cute and super retro and service was really friendly.

The three of us decided to split the Dr. Dovey's Classic Banana Split using non-dairy chocolate, non-dairy vanilla and banana ice cream. (They use a coconut base for the non-dairy ice creams!) It was glorious! Expensive, but glorious.

Be prepared for longgggg lines and make sure you bring cash with you!",4/1/2014 17:57
SwguNUaL--3Fu7fksgc1og,5,"You can get bike service at any shop. This shop has the vibe. That vibe will make you feel the feels. These guys want what's best for you and your bike. They also want a relationship between you, them, and your bike. In essence, you will get everything you walked in for in terms of service for your bike. You will also receive all those other tangible feelings that will make you comeback again and again. If by some unlucky miracle you do not get that feeling, you can order a great tasting latte to drown your bad attitude in.",1/16/2022 1:43
YXe2cna1J50Edp43sYKyQw,1,Complete disappointment.  I ordered munchkins and they were crumbled/crushed and wrong flavors. My chicken croissant sandwich was still frozen and pink looking in the middle. They were out of several types of donuts. I have zero desire to return to this location.,6/16/2019 15:58
YquuKjX350bZFAOV4NaRrw,4,"This is a great pizza place that is also one of the few that deliver into Trenton. We ordered a tomato pie and it was delicious, all of us loved the super thin crust and the copious amounts of marinara sauce (it was very slightly sweet which blended it great with the cheese, which was also not too heavy). I think we have definitely found our new go-to pizza place. Also, another plus is that they delivered very fast, well within the timeframe they said they would!",2/12/2017 17:49
zV99rzBLsU5KUWd6oJhc-w,5,"Love this place! Easy to get to. Laid back. Plenty of spaces to hang out. Great place to bring kids, dogs and friends. Wonderful for families.

Food is good. I recommend the bang bang cauliflower. Lots of beer and wine. What's unique is the kombucha and spiked kombucha drinks and mocktails . Great for folks who aren't drinking.

Great entertainment: wonderful bands, games and axe throwing is attached.

Wonderful place to hang out in a small town.",1/18/2020 5:35
EwY-4k2CKxc6Z8-W7SlIcg,1,"Last year I went into this dealership to purchase my first vehicle. I ended up buying a Jeep Cherokee and although I loved the car, I've regretted going to this dealership. I wish I had looked around more at the time and been more cautious because I without a doubt know I paid too much for it. A couple of days later, my sister decided to trade in her Jeep Wrangler, for another one. I liked our sales person, and everything seemed like it was going fine. 

We both purchased the extended warranty on our cars, and we've both had immense issues with customer service. We were both supposedly given free oil changes for 5 years when we purchased the cars, but when my sister went into get hers, she apparently didn't have the sheets for it. They said they couldn't do anything for her because it could've been the case that she had ""either never been given free oil changes or had sold them to make some money."" Absolutely ridiculous! They had no other way to pull up her information to see what was going on! I would think that a dealership of this size would have a better way of documenting these sorts of things to ensure that customers were covered should there be any sort of issue. She was denied the service, that she had been promised.

I figured that I would have better luck since I found the oil change sheets in a folder I had received when I purchased my car. However, I also had issues with their service! Every time I booked an appointment either to do an oil change or fix a flat tire, they needed something different! Every person I talked to told me something different. I needed the sheet for the oil change, then I needed all the sheets for oil changes I had. For the first flat tire I had I didn't need to provide any paperwork to demonstrate that I had purchased an extended warranty, but then the second time, they wanted to charge me, and refused to look up my information on the computer (which another representative had previously told me was possible)

This month, my car was stolen, and my insurance recommended I contact the dealership to receive some of the money that I had put towards this warranty, that I won't get to use, and I've been completely tossed around. I've tried to get in contact with multiple people, but have yet to hear back. 

My experience was so bad, that now that I am in the market for another vehicle, I am avoiding this dealership, and have decided to avoid Jeep all together! 

Overall, this dealership has some of the worst customer service I have ever come across. Avoid at all costs!",8/17/2015 18:36
u5o_QDwRPQW8gjgFudu9bg,5,"Man, I really lucked out with this trail.  I was on a group camping trip up the road at Lake Cachuma and had this trail scheduled.  They told us it was a 6 mile hike and about 30 minutes into the drive over there I was already ready to go home. lol.  I am not a hiker and it was really hot so I was nervous about being able to hang, and the fact that I was at the mercy of other people was making me sweat.  

Luckily, the swimming hole we found at the end of about a half mile of ""hiking"" was perfect and the group went swimming and after an hour or so they were ready to go back.  If I can make it out here again, I will try to hike the rest of the trail and find the other swimming holes.  

Be prepared for the $10 fee to get into the park.  There will be a person there to collect it and give you a tag.  This spot is not run by the forest service, so the person is not official looking. There are several river crossings you have to pass just to get to the trail head, which can be driven through in a sedan, but probably better if you have a bigger car.  It's about 5 miles in from the point you pay and it is seriously beautiful.  Be careful, look for other cars and don't get distracted by the view, but do enjoy it!  We stopped in a few places to take pictures because there was no one behind us. 

Highly recommend!!",6/6/2017 20:33
EZgTNWX5pz7ELXDScc4HOw,5,"My sister was visiting from NY so we decided to spend a couple hours in Tarpon Springs.  We stopped into Yianni's  for lunch and shared their pork gyro.  OMG, it was delicious!  The pork was tender, the wrap was homemade fresh and the dressing was great.  We sat outside and enjoyed the live music and people watching.  Staff was friendly and attentive.  This is definitely on my sister's list when she returns next December.  I'm looking forward to it as well!",3/2/2020 22:16
Fp5ORVnXCYAvIhmydRYekw,4,"Good option for takeout pizza in the area. Their sausage pie was very good, and their wings were pretty decent as well. I haven't dined inside just yet, but the restaurant itself looked cozy and casual. Would definitely recommend for a quick bite.",12/28/2021 17:40
6IeGk4i1BPl2PS5jWZ5OxA,5,"I am a sushiholic and this place knocked my socks off. This is place to be for innovative, new, special rolls. Deep fried spinach and beet flakes, mango, kiwi, coconut flakes - these are the kind of toppings you can expect. 

As a big group, we got many, many rolls. Every one was delicious and different. My favorite was the Mt. Lemon roll (I love lemon slices on sushi) and this one had no rice - just a big ol' bite of crab, lemon and other flavors. The Geisha lips and Golden Lobster were  also very flavorful. The Paris Roll was the most far-out for me, but I loved the variety of smoked salmon, kiwi and and spice. 

I also had a few bites of my sister's Tepan combo w/ filet mignon and lobster with chow mein type noodles - needless to say a very classy sort of fusion dish that was well cooked on both the surf and turf. 

The place is a very Vegas inspired sort of trendy with lots of playful buddhas, fancy modern lights and rich color scheme. As an added benefit Mr. An himself visited our table and he was a very charismatic sort that put the finishing touch on the visit.",2/12/2012 20:08
Vb3yGDoHB4QrdZfHzEf6ig,5,"Wow what a find!  Short review: All I can say is if you like food - get over to this place!

Long review: Tacos are probably my favorite food group and this place does not just serve yummy tacos, but they are beautiful tacos with flavors that you never expected to taste.  The pickled red onion with a hint of clove was delish.  The ever so subtle cinnamon hiding here and there was such a nice surprise.  My taste buds just wanted to get up and dance!

Piggy Stardust , perfect.  It was beautiful, tasty and the mango habanero sauce was a yummy option. 

I wanted to try more of their beautiful food,  but the tacos come in pairs (psst , how about letting us put two different tacos on a plate ? It would be a heavenly option) so I guess, I will just have to come back another day. 

The space is cozy,  hip and has great local artwork on the walls.  Bruce Maurey's portraits of some of my most beloved musicians hang downstairs and the mural that leads to the upstairs is the handiwork of Cody Rutty.  A live jazz band was being offered on a Monday evening!  Who does that ?  

This place is Boise through and through; casual setting with indoor and outdoor seating options to enjoy great food, art and music; all of it , first rate.  

Yeah, I pretty much love it.

Sixth Star Bonus awarded  for them:  they use compostable paper boxes for take out.  Thank you !",8/14/2018 1:48
YrlNGnrofZHseVYxrLrvJA,5,"Great, great record store. Whenever I come here I'm reminded of the amazing amount of music being created in New Orleans...they have it all. If you're visiting New Orleans and you want a CD to take home, but aren't sure what you want, this is the place to go. They have listening stations and the knowlegable staff will assist. I could spend hours here.",1/15/2012 20:15
TtuLyYy4Gf41XA2JUQgY8A,4,"First: do not judge me for getting fried chicken at 9:30 in the morning....

Okay let's begin: I got a half chicken (buttermilk ranch) and two sticky bun donuts to share  with my boyfriend. The half chicken was $9.25 and it was four pieces. I was hoping one would be a wing (it was not). there was one small breast, two thighs and a drumstick. I consider this price to be very very expensive. I don't like the fact that you can't just order pieces of chicken. It's in halves and wholes only. I understand the whole ""more sustainable, more humane"" thing of not ordering multiple wings, but I would be more inclined to come here a lot if it wasn't a $14 brunch. I got the half to share and honestly, I could have eaten three pieces because they were on the smaller end. 

But the donut was amazing and the chicken was really crispy and moist. The dry seasonings are like that weird popcorn flavor stuff( or the stuff they coat those chipstix at the beach). So if you don't like that, order it plain.",6/7/2014 1:52
WOyX1oiMVAc-MQ4Z-6MGXw,5,"I ordered using their online system. I accidentally put in the wrong address and they were super helpful in going back to the address they delivered the flowers to and taking it to the correct address. 

I saw the flowers a few days later and what a beautiful bouquet! Even better than the picture online! 

Extremely happy with the service and beautiful flowers.",7/25/2019 9:32
_3lMt9g1ScLZWGEqkv3LvQ,5,"I had stopped giving a 5 rating but have had to reconsider.  We were in town for our national meeting and finally we're given some free time.  Staying next door made this an obvious choice.  Ok, I have to admit, I am a great fan of country music.

Everyone that we ran into was so helpful.  That got us to our seats quickly, just before the show started.  Then the entertainment started, and all of them were awesome.  The blue grass band was so good that I decided I liked that kind of music.  The main act was Rascal Flatts, and although very good, I thought they came in last if I were rating.  Mo Pitney, who I had not heard of, was awesome.  I have already added some of his music.

We had great seats, right down on the floor by the stage.  All seats had a good view, and the sound system was good.

Will I return?  Already talking to the family about going during vacation!",5/7/2017 22:31
rixMfbhUpECMEK4rG2O_fg,4,"When hearing people rave and recommend this place I was so excited to get breakfast. The line moved rather quickly and when we finally sat we ordered coffee. One of the servers forgot my coffee. No big deal. When he came back he gave us one. We quickly ordered and it took a little bit more than normal. When I got our food I ordered the infamous egg couchon. My one egg was already broken.. Which was the severs fault when bringing it back (usually) kinda annoyed. The yolk was pretty dry by the time it got to me is all. However, I checked in and got the cheaper Bacon Bloody Mary. that was fabulous. Would I come here again? I'm not sure, but it was a great experience and I'm Glad we went once. Love the history behind the place. Oh yeah.. My sister got the cheesecake stuffed French toast! Super sweet but yum!",10/18/2016 0:26
jGW5lNFcw2z6PK0mzZ_C1w,1,"I'll start with that after they repaired the engine they didn't lock the oil cap back on so a couple days later the engine started smoking and there was oil all over the engine. West German BMW cleaned the engine and told us it was very dangerous. 
I called the manager at mainline and he just kept defending himself and asking me questions as if it was my fault we never opened the hood of the car since they had repaired it. Awful service terrible at taking responsibility I definitely do not recommend unless you wanna take a chance of your engine catching on fire.",6/30/2021 19:26
bCgB0aN-4vJWI4yVtVjlHA,3,"I have been here a few times in my life and I always enjoy receptions here.  The staff are always nice (duh, that is their job) and the view of the river is very nice.  I love hanging out on the patio.  Be sure to look at this place if you are going to have a party or reception.  The location is awesome and easy to get to as well",3/8/2013 0:48
ZDCWEctaQHfJQT1sH_rMmA,5,"As a Santa Barbara local, I'm happy to have tried this place out for the first time today. Better late than never!

This restaurant is located in a great part of downtown Santa Barbara. It's in the heart of town, just off State Street but still close enough to be near all the action. 

The place is large and very clean. It's decorated well and is quite appealing with its fresh pre-prepared salads on display. There isn't a traditional posted menu, per se, but the counter staff were great about helping my first-time self navigate through the process. 

I ended up ordering their pastrami sandwich (coincidentally, they are located next door to Norton's Pastrami which is the most prominent of its kind in town), along with a side order of their pesto green beans. The pastrami held its own and was prepared very well. The green beans were great as well. I never would have thought to pair pesto with legumes but the combination worked well!
 
This is a great lunch place and I will be back!",9/28/2021 4:05
5pBo0ubkIAdvoFqCitE05w,5,Great service. Patient and knowledgeable workers. Much appreciate the quality and expeditious service.,1/19/2022 18:14
YEpn1Njfj4FQGamQeHzTcQ,4,"we stop by here during breakfast while we were on our way up to northern Indiana and went through the drive-thru. The girl on the monitor let us know that there would be a wait, so we waited about two to three minutes before she was able to take our order. When we finally got to the window, you could tell that she was flustered and understaffed. But she worked professionally and she was polite. The food tasted like pretty much every other McDonald's experience, so I don't think we need to visit that. But I will say that the customer service we received was definitely top-notch when it comes to an everyday fast food restaurant.",2/14/2019 17:42
YilexQQLMeaG9MboB8-9Iw,4,Great interior setting and the place is absolutely amazing as well. We were seated quickly. Everyone was friendly and smiling. The service was great. We had a Short Rib Sandwich and Crab Cake is absolutely good and really delicious. The menu is great. Looks so appetizing. Cocktails are great especially the Sunday Prosecco and Sam Adams Summer. Taste so good and is really awesome. Amazing customer service as well.,10/7/2021 7:30
GEjwnX0gS5BpWjZ5rcM2FA,4,"Love this place, sometimes you can catch owner Ben Brown visiting the guests - he clearly cares about his patrons. Most recently, Ashley served us and was attentive and efficient. I ordered the Eggs Benedict with sweet potato fries for Sunday brunch. Fries were excellent (crispy with perfect saltiness) and, since I asked for the eggs to not be runny, they delivered--with excellent hollandaise to boot.",6/3/2021 18:21
6He7CwCnjxeCN9Cs-X8i7g,5,"Filling healthy food? Yes please! I was finally able to make it here. I was expecting the plates to be very small like at other healthy restaurants but I was surprised to see how big the plates are! They give you lots of food, I almost didn't finish my bowl, but it was just too yummy to quit eating it lol. Menu has a lot of options, including food allergy sensitivity options. I will definitely continue to visit this spot.",3/17/2017 0:15
VBMvmHrN-eR90TgPp2g08A,5,"Great little spot in Clearwater Beach! I had a late breakfast here with my mother in law and it was really nice. I had the 2-2-2 special, 2 eggs, 2 pieces of meat and 2 silver dollar pancakes for $4.99. The portion was huge and I struggled to finish it all. The restaurant was clean and service was great. My mother in law had a BLT with fries and the fries were really good! Glad to have a place like this close to our family condo.",5/25/2017 18:56
H8uJFxNes8YCyk5NWyZNsw,5,"What a gorgeous property! Everywhere I looked at, every corner I saw, was full of beauty and class. It feels like home yet strange enough I feel like I'm in the south of Spain or the Amalfi coast in Italy. 

I've traveled to many beautiful places but I find this to be one of the most peaceful yet enchanting properties poised with magnificence and romance. 

There is not one flaw that I came across. The property is clean, well taken care of, landscaped with lush green vegetation, and neatly furnished with beautiful Spanish style tiles and orange bricks that make you feel like you're somewhere in an exotic land. 

I feel at peace here and it is just about 20-30 steps to the beach. It's so gorgeous. 

So far the food has also been impeccable and so different from any other establishments (hotels) that serve food. Everyone has a smile on their faces and you can tell they love their jobs. 

The room is huge and has got all the amenities. The only flaw which I won't take stars down for is the broken Nespresso machine that did not work but was provided free of charge. Also all laid out on the table and inside the drawer, were food that you'd be charged for had you opened the box. I obviously know that but usually there is a note stating that, and in that case there was not. This makes no sense, but I was only there for a night and i wasn't going to eat the candy anyways. My only issue was the broken Nespresso machine :(

Anyways I simply love it here and it's worth every penny for this priceless view and experience. I hope to be back one day",11/22/2019 17:15
gcgeV3iJ-Wjebh3ywapfeg,5,"Another $25/hr foot massage place has recently opened in Carmel. Better than the Foot Finesse chain!!

This place is different from the others:

Amazingly styled, very private rooms featuring real massage beds.

Join the ""club"" for $12/year and get discounts on all massages.

Get 10 massages, the 11th is free.

Free massage in your birthday month.


Highly recommended; they do deep tissue and reflexology.",9/22/2014 3:02
vi1Y6AVgN2RWqnDCuGQxHg,4,So much fun to sit and spend a leisurely weekend day. Pizza pop up cinched the deal. Love the spur there. You can play shuffleboard as you sip life to the fullest.,11/3/2021 1:31
Ih1jQFyAA-he-y38cMfbMA,5,"Incredible! We took a street car here from our hotel in the Central Business District (CBD). This park is BEAUTIFUL!! The paved pathway is also very well-maintained, and has space for walkers, runners, roller bladers, and cyclists. Waking here was such a nice, refreshing break after several days of sitting in conferences and eating rich food. The sounds of the birds were delightful, and the trees and scenery were just beautiful. I highly recommend this beautiful, peaceful park!!",2/3/2017 16:26
YX2-_LZdzXhU1Q1qdXG8nA,1,"Horrendous experience. Avoid at all costs. I'm one of the unlucky ones who's mother insists on my brother and I taking these pics EVERY YEAR, so I think 32 years if these qualifies me to say this is the WORST company to ever get pictures through. We went to Westgate in Saratoga, CA on 12/8/21

1) Santa insisted we grown adults sit on his lap which as grown adults, is just awkward, uncomfortable and unnecessary 

2) The photographer was deep into his phone, texting away at something and leaving my brother and I to sit on Santa's knees for longer than necessary. Despite us and Santa saying ""hello!"" ""Hi could you take the picture?"" And ""Excuse me?"" several times, we could get his attention and he moved behind the monitor on the desk to continue texting ""out of sight.""

3) Once we took the pictures we had no choice in identifying 1) which pictures we wanted or 2) which package we wanted. So they printed whichever pose they wanted in whichever size they wanted and proceeded to print out the largest most expensive package with the explicit intention of throwing out the ones we don't buy. What a waste of resources AND extra waste all that is completely avoidable. And WHAT!? Why can't we pick the best picture to be printed in the size we want??

4) the ONLY options to purchase your pictures are what's pictured. So as someone who's done this for decades and only wants one 5""x7"" to add to the many other 5""x7"" Santa pics on her mother's wall. This is absurd. 

I STRONGLY do NOT recommend using these services ever again. I'd rather pay someone $40 to sit in a Santa suit and take a singular picture next year and moving forward. Don't waste your time or money here.",12/9/2021 17:38
RmVeNKqaC2Db3a36lK1FTg,5,"I tried the Strawberry Hill burger and the peanut butter crept up on me like a smooth criminal taking my taste buds away. The wings with the award winning dirty sauce are top 3 smoked wings I've ever tasted and the mac n cheese balls were dope (the extra cheese to dip it in was a nice icing on the cake). Friendly staff, great bartender, cool vibe (wise owls) makes this place a must try for sure! Head there and tell them your favorite @travelingfoodieguyde sent you and tag me in your pics/videos.",12/17/2021 0:09
t2zhNGy3jTqX-ZWD3zBV4g,3,The food is not bad at all. I ordered vegan stuff it was good. The service I just terrible.,1/19/2022 3:22
Ta9o6-WIRDn5KDvZy8XPNA,1,"Do not eat there! Horrible management, staff and food! We were completely ignored by both  hostesses. No one waiting.  We had to say 'Hi' first to get them to acknowledge us. Waiter took awhile to get to us. Waited forever for our food because they gave it to the wrong table.  The burgers we finally got were regrilled, burnt, cold and incorrect. The waiter never came back. We asked for the manager and that took several minutes before anyone came. Then this guy came up to us in a dirty shirt, no name tag and said ""what's up"". Really!  We watched wait staff going back with wrong or bad orders. The wait staff acted like chickens with their heads cut off. This place is a joke.",5/16/2019 3:34
k0qcNly5aTjjr__iNdPKBw,5,"What a great find! Celebrated out anniversary and to our elation, we found our favorite waitress ever!!! The service and food were just amazing. The charcuterie board was exquisite. Personal favorite was the cheddar and manchego cheese. The beet salad I actually received (long story) was amazing. Prices were good and ambient was superb. Decided to celebrate my husband's birthday here in 2 weeks.",5/17/2021 1:19
_0EhXpz__Bs5qNckMW8IEw,5,Great happy hour & great food. I had a great time eating their brisket sandwich with a couple frozen daiquiris. The meat was super tender and the sauce was excellent. I also liked their outdoor set up. There was enough room for everyone to be spaced out. I want to go back & try their wings!,5/9/2021 11:23
tfxcBBdKo28s6OAYNJDM6A,1,"I've been dining here for years, but a recent horrible experience has all but ensured that I'll never be back.  On a beautiful Friday night, we called for an outside patio reservation. We were told no problem, but when arrived, the patio was under construction! We were seated in the midst of dust and were shocked when someone began using a tile cutter next to the patio! We could not even hear each other over the noise.  In between the power tools, the tile man was banging in tiles mere feet from our table.  The food was subpar (and that's being generous) service was not good, but the disrespect shown to diners was unforgivable.",5/17/2021 22:45
q6CU8yNwSs2ErfhX3DqaNQ,3,Food was pretty good. Had the southern fried chicken. Service was definitely lacking. Started out prompt however once Rushelle brought the food she never checked back. In fact I had to ask another waitress for my bill,9/19/2016 23:52
NIqAheT56kPFGyefKvn6vw,5,"I was here for a business meeting. Our server was great, the seating outdoors was really nice, full of art, colors k mellow music. I had the flight & loved them all but my favorite was the Rose! Can't wait to return to sip & chill on the boulevard!",5/21/2021 23:52
xRRjBX-CvQr486-ahASYbg,2,Well-worn vans with signs plastered everywhere begging for tips.,8/15/2017 17:13
akih7qRzoyBpv_YMTQjL0A,2,"Hm. 

Don't know what I was expecting here. I ordered the General Tso chicken with crab Rangoons. Now, the crab Rangoons were fine. I mean, they were not mind blowing but I was satisfied. 

The General Tso chicken was okay. The sauce is extremely sweet (which I'm not the biggest fan of) but it was spiced nicely. A lot of Chinese places I've eaten from make this big disclaimer about their General Tso chicken having a kick to it. Theirs SORT of hit the mark. Also glad they don't use that breading that makes the chicken look like large ginger root. Yuck. There is some breading on the chicken though. 

Okay, so now we are down one star based on the above...

The RIIIIIIIIIICE is why they're down two more. I hate to be harsh but it tasted like burned Uncle Ben's 5-minute vegetable rice. I typically love Chinese (and other Asian rice dishes) but that was a disservice. I really feel like the rice was either scorched or severely over cooked. It was not pleasant at all. 

Overall, I highly doubt I'll be back. I cannot imagine.",2/28/2021 19:11
aFpbSvr8R7i9K_FouqSFOw,5,"Our family loves the tradition of coming here and taking a horse drawn wagon ride out to the fields to cut our own Christmas tree. There are always plenty of trees to choose from. The employees are always extremely helpful. Love the little old fashioned country store for the kids to pick out a new ornament each year for the tree, some fabulous potpourri and a candle for me, free hot chocolate and cider while you are waiting for them to bundle up your tree, and then a gallon of their amazing cider to take home.",1/7/2018 21:42
cChL_zRmQ4Dxojjd5XV5iA,4,"Very old school feel to this place. Service snappy and quick.  

We ordered the fried mushrooms which reminded us of an old school supper club from back in the day. Very hot and crispy! Yum!

Next up was the blue ribbon fried chicken for other of us. WOW!  This fried chicken actually had some great flavor, and the hush puppies great as well. The other sides we got weren't anything memorable. But everything else really good.",2/28/2020 0:04
StZTVDuFzahNvjl5qu6l7Q,5,"I really enjoyed the Togo experience at SIDS.  Ordered Nashville Hot Chicken and Steak House Burger with side of fries.  The food was outstanding, with great flavors, large portions,  quality and nice presentation.  The staff was friendly, interactive and efficient.  The owner was present and running the business with high standards.   The place was super busy and well ran.  Not hard to see why they have such a high rating.  Nice concept that was raised from the ashes of previous concept that was hard to understand.   This owner has vision, courage and a winning concept!",5/13/2021 19:32
ERAV87flQGObD656qsDu9A,5,"Had a really great experience here. Went with my boyfriend a few days after Valentine's Day to celebrate our anniversary and wow. The food was delicious. He got the 15oz Rib Eye Steak w/ Broccoli & Cauliflower Side. I got the Crab Cake Entree with Lobster Mac and cheese. We shared the Surf and Turf appetizer. Our server (Maverick) was very attentive and made excellent recommendations. Our desert (the butter cake) was comp'd for our anniversary :-). All in all we had a great time and will definitely be back. 

Sidenote: Use their Valet Parking - the lot next to them was about $10 more depending on how long you will be dining.",2/18/2020 13:48
A7vcqBuuwFGl_YLbl1iriA,1,The entire staff does not wear mask. Owner removed my previous review. Will be reaching out to BBB AND CDC to file former complaint.,5/21/2021 21:15
jcaPJQg3oXDB4BcLmasiAA,2,".

I usually use a Flowbee for my son's haircuts, and put the $15 we save with each cut into his college account, because it's so easy to do it at home, does a great job, saves gas and time, and it's FREE! 

About 5 weeks ago, my husband decides to take our son for a ""professional"" haircut. One of only 4 he's ever had at a ""salon"". Each time, they have come home regretting it... with a cut worse than anything our Flowbee can accomplish. 

This time was the worst! Even though my husband informed April (the stylist) about our son's congenital triangular alopecia (a small bald spot on one side), she was not paying attention (she was apparently trying to train a new stylist across the room) and cut his hair WAY too short, exposing the bald spot. For the past few weeks, we have had to color in his little bald spot with a Sharpie marker, and 5 weeks later, his hair still has not grown long enough to cover it. Granted, they did not charge for the cut (thus the 2 stars instead of one), and my husband did not tip, he was so mad. But the poor kid is a teenager, and image is extra important at his age. Seriously, stylists, please pay attention! I'm sure you would not want to walk around all self-conscious, being stared at and talked about by your peers, yet this is what our son has had to live with for the past several weeks. 

I usually try to avoid negative reviews, and like to give out more positive ones, but I also think that we should all give our very best to the customers we serve, and to give them our undivided attention. I have thought about this for weeks, and have decided that this should be addressed. Everyone makes mistakes, but the area was shown, specific instructions given, including which blade size to use just prior to the cut, so no excuse! Just pay attention!

Off to order new Flowbee blades....",11/13/2015 0:45
gzxFD0VR7p_fO2Z6F-kQVw,5,Eat eggs Benedict and tangerine juice. Coffee was delicious and the cheesy hash browns are awesome. Love this place so much.,6/17/2019 3:45
XzpJ4uHkxARCFQiZ9bffyg,4,"Look for the the sign that says ""BAGELS"" in lights.   This tiny store has some tasty treats, plus some bagels.    People are very accommodating and have a great product.   Plus the place smells great when you enter.

Hours are very limited, which is my only complaint.",5/27/2021 14:53
VxWO9EroU7yfD_VMUmydvg,5,"By the way, the new website address is now
www.playhouseloungeentertainment.com
Great place, great atmosphere! Very friendly, overall.",3/10/2015 0:29
QgSz4f2zRCrdvTwJzkSO-g,3,"If you plan on eating here, bring cash if you don't want to be charged extra. 

I really like this place and the food is passable, but it just makes me wonder why they charge an extra 3.99% on your bill for using credit/debit payment.",5/30/2021 21:04
5UTMGNxlfdyoNP4D7tJL_g,5,"This city park in Largo was pretty cool! The indoor facility was utilized for my nephews 6th year birthday party. It had an indoor classroom that could hold up to 85 people comfortably. The faculty brought in select animals, including a bald eagle, to showcase to the children/adults. They also had a large outdoor pond where guests can feed the turtles. Lots of trails and parks. If you're looking for a fun, educational place where you can be around nature then this park is for you!!",5/31/2021 1:30
xruZ_cXp4ZDmlV80XJWF9w,5,"My husband and I absolutely LOVE LOVE LOVE Gill Dawg!! We have never had a bad meal here and eat here at least once a week! Always great service!! We absolutely love the fact they don't enforce masks or social distancing when the science is just not there to back it up (stay home if you're scared)! They offer the best customer service in this area! I switch between the blackened mahi to the shrimp skewers with spicy chipotle sauce, cilantro mango rice, and their veggie bowl is phenomenal with Parmesan cheese, squash, zucchini and sundried tomatoes! Highly recommend this establishment!!! Some of the best sunsets can be seen from here! Off the beaten path is perfect!",3/22/2021 16:57
ov-1y0AokqTabHhvWOwfMw,5,"Tammy and Holly are amazing nail technicians!  They both listen to my questions or requests and work with me. I have been going to Tammy for my nails and pedicures for over 12 years. Holly is my go-to when Tammy is on vacation. They both are friendly and welcoming. I have a number of good salons that I could frequent, but I drive at least a half hour in traffic to go to Quality Nails.",1/26/2020 0:29
#NAME?,5,"No frills, low dollar bills.  That's their slogan, right?  Well if not, it SHOULD be.  Only one or two registers open at any given time, but their cashiers are the fastest this side of the Pecos and can clear a huge line in no time flat.  The products (especially staple items like cheese and milk) are so much cheaper than other supermarkets.  An example is calcium added OJ.  The cheapest I have found it elsewhere (on sale) is around $2.00.  Here, it is $1.69 all the time.  

If you haven't been in a while, it's time to go back.  Their produce used to be limited and half rotten. Now it is fresh and there's a good selection.  Their cheese are no longer limited to cheddar and American -- they have Swiss, blue, feta, cream cheese, Mexican style, just to name a few.  

Make sure to hit their random stuff aisle, where you might find kids toys, kitchen equipment, and gym bags.  You just never know what you will find.

If you haven't been here before, they save money by carrying only their own generic brands, not advertising, not providing bags or baggers, and not having cart collectors.  This means the following for you:
- bring a quarter if you want to rent a shopping cart, and be sure to return it to get your quarter back
- bring your own grocery bags or plan to pay to buy them there (or snag a cardboard box as you are shopping)
- be ready to bag your own groceries on the ledge after cashing out (just like the Germans! Don't you feel exotic?)",1/28/2015 0:03
yUCShUD-Ng-ngQI_iDLt9A,5,"I'm surprised by the other reviews.  All of the charges were explained to me up front before I moved in and signed my lease.  I love my apartment.  Katrina in the office made me feel super comfortable when moving in.  I'm going on my 5th month here with no issues.  The rent is not that expensive compared to other places.  Maintenance seems to always be around and doing things.  We are smack in the middle of this COVID pandemic now and maintenance is always coming around to disinfect all the doors - they even brought toilet paper to all the residents being as all the stores were sold out and sent out an email letting us all know they had more. I feel safe here which I cannot say about other places I have lived in town.  I work from home so if things were not up to standards here I would certainly know, being as I'm always here.  I'm happy here and would suggest this complex to others looking for an apartment in the area.",4/26/2020 3:24
